fpr,tpr,threshold
0.6097087378640776,0.8853503184713376,0.4307650327682495
0.6135922330097088,0.8853503184713376,0.4306525290012359
0.6135922330097088,0.8874734607218684,0.4305225014686584
0.6174757281553398,0.8874734607218684,0.4301194846630096
0.6174757281553398,0.89171974522293,0.4285577237606048
0.6194174757281553,0.89171974522293,0.4278225600719452
0.6194174757281553,0.8959660297239915,0.4270548224449157
0.6213592233009708,0.8959660297239915,0.4262069165706634
0.6213592233009708,0.9087048832271762,0.4236754477024078
0.6233009708737864,0.9087048832271762,0.4235328137874603
0.6233009708737864,0.9129511677282378,0.4228796064853668
0.6271844660194175,0.9129511677282378,0.4217863380908966
0.6271844660194175,0.9150743099787686,0.4214504957199096
0.6407766990291263,0.9150743099787686,0.4164077937602997
0.6407766990291263,0.9171974522292994,0.4147272408008575
0.6446601941747573,0.9171974522292994,0.4139912128448486
0.6446601941747573,0.9193205944798302,0.4139346778392792
0.6504854368932039,0.9193205944798302,0.4129593968391418
0.6504854368932039,0.9235668789808917,0.4128459095954895
0.6601941747572816,0.9235668789808917,0.4102442860603332
0.6601941747572816,0.9256900212314225,0.4099422991275787
0.6621359223300971,0.9256900212314225,0.4098242819309234
0.6621359223300971,0.9278131634819533,0.4093972146511078
0.6640776699029126,0.9278131634819533,0.4092444777488708
0.6640776699029126,0.9299363057324841,0.4084011614322662
0.6679611650485436,0.9299363057324841,0.4074548482894897
0.6679611650485436,0.9320594479830149,0.4071052074432373
0.6699029126213593,0.9320594479830149,0.4068531990051269
0.6699029126213593,0.9341825902335457,0.4066546559333801
0.6854368932038835,0.9341825902335457,0.4046399891376495
0.6854368932038835,0.9363057324840764,0.4040574729442596
0.7029126213592233,0.9363057324840764,0.3992771208286285
0.7029126213592233,0.9384288747346072,0.3989125192165375
0.7087378640776699,0.9384288747346072,0.3972732722759247
0.7087378640776699,0.9447983014861996,0.3962074816226959
0.7145631067961165,0.9447983014861996,0.3952981531620025
0.7145631067961165,0.9490445859872612,0.3941138684749603
0.7262135922330097,0.9490445859872612,0.3920580148696899
0.7262135922330097,0.9554140127388535,0.3906462490558624
0.7378640776699029,0.9554140127388535,0.3874211311340332
0.7378640776699029,0.9575371549893843,0.3870148956775665
0.7398058252427184,0.9575371549893843,0.3869114816188812
0.7398058252427184,0.9596602972399151,0.3868377208709717
0.7456310679611651,0.9596602972399151,0.3859593272209167
0.7456310679611651,0.9617834394904459,0.3851074278354645
0.7475728155339806,0.9617834394904459,0.3848423361778259
0.7475728155339806,0.9639065817409767,0.3845232129096985
0.7514563106796116,0.9639065817409767,0.3830097615718841
0.7514563106796116,0.9660297239915074,0.3825612962245941
0.7533980582524272,0.9660297239915074,0.3817020654678345
0.7533980582524272,0.9681528662420382,0.3803353607654571
0.7572815533980582,0.9681528662420382,0.3797074854373932
0.7572815533980582,0.970276008492569,0.3796091973781585
0.7592233009708738,0.970276008492569,0.3789982497692108
0.7592233009708738,0.9723991507430998,0.3781203031539917
0.7650485436893204,0.9723991507430998,0.3775590062141418
0.7650485436893204,0.9745222929936306,0.3767946660518646
0.7728155339805826,0.9745222929936306,0.3750481605529785
0.7728155339805826,0.9787685774946921,0.3748399615287781
0.7883495145631068,0.9787685774946921,0.3699876666069031
0.7883495145631068,0.9808917197452229,0.3696849346160888
0.7902912621359224,0.9808917197452229,0.3696185946464538
0.7902912621359224,0.9830148619957537,0.3695763647556305
0.8058252427184466,0.9830148619957537,0.3641000092029571
0.8058252427184466,0.9851380042462845,0.3638637363910675
0.8233009708737864,0.9851380042462845,0.356978565454483
0.8233009708737864,0.9872611464968153,0.356819748878479
0.8504854368932039,0.9872611464968153,0.3420845866203308
0.8504854368932039,0.9893842887473461,0.3408918976783752
0.8601941747572815,0.9893842887473461,0.3363051414489746
0.8601941747572815,0.9915074309978769,0.3362956643104553
0.8737864077669902,0.9915074309978769,0.3230958580970764
0.8737864077669902,0.9936305732484076,0.3219377100467682
0.883495145631068,0.9936305732484076,0.3197682201862335
0.883495145631068,0.9957537154989384,0.3190633952617645
0.8990291262135922,0.9957537154989384,0.3037695288658142
0.8990291262135922,0.9978768577494692,0.3029317557811737
0.974757281553398,0.9978768577494692,0.2058676779270172
0.974757281553398,1.0,0.2034447938203811
1.0,1.0,0.0065908515825867
